Rep,Compound,Area,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
210329_Smp_PPL_Aloha_A,Methyl indole 3 carboxylate,43831,0,-1.2,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Methyl indole 3 carboxylate,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_C,Methyl indole 3 carboxylate,21964,0,-2.3,Inf,NA,NA,NA
210329_Smp_PPL_PS_A,Methyl indole 3 carboxylate,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_B,Methyl indole 3 carboxylate,10438,0,-1.2,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,Methyl indole 3 carboxylate,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PS_A,Methyl indole 3 carboxylate,27133,0,-1,Inf,NA,NA,NA
210329_Smp_PS_B,Methyl indole 3 carboxylate,39597,0,-1.2,Inf,NA,NA,NA
210329_Smp_PS_C,Methyl indole 3 carboxylate,23288,0,-1.9,Inf,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Methylthioadenosine,53705704,847597,-1.7,63.362310154472,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Methylthioadenosine,74454608,1241811,-1.3,59.95647324753928,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Methylthioadenosine,88409968,1520869,-1.7,58.131218402110896,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Methylthioadenosine,115092920,1333467,-1.4,86.31103731850882,NA,NA,NA
210329_Std_H2OInMatrix_1,Methylthioadenosine,25214180,300676,-1.6,83.85830595059133,NA,NA,NA
210329_Std_H2OInMatrix_2,Methylthioadenosine,31133368,242644,-1.9,128.308831044658,NA,NA,NA
210329_Blk_Blank1_A,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_B,Methylthioadenosine,3200,0,-1.2,Inf,NA,NA,areaminFlag
210329_Blk_Blank1_C,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_A,Methylthioadenosine,3001,0,-4.1,Inf,NA,NA,areaminFlag
210329_Blk_Blank2_B,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_C,Methylthioadenosine,2494,0,-0.8,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_A,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_B,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_C,Methylthioadenosine,2471,0,-2.5,Inf,NA,NA,areaminFlag
210329_Blk_PPL_Blank_A,Methylthioadenosine,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_B,Methylthioadenosine,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_C,Methylthioadenosine,0,0,NA,NA,NA,NA,areaminFlag
210329_Poo_TruePoo_Full1,Methylthioadenosine,38917644,184188,-1.5,211.29304840706234,NA,NA,NA
210329_Poo_TruePoo_Full2,Methylthioadenosine,48323352,327177,-1.4,147.69788829899412,NA,NA,NA
210329_Poo_TruePoo_Full3,Methylthioadenosine,40796296,419043,-1.7,97.35587039993509,NA,NA,NA
210329_Poo_TruePoo_Half1,Methylthioadenosine,18949580,271561,-1.2,69.78019671455033,NA,NA,NA
210329_Poo_TruePoo_Half2,Methylthioadenosine,22568006,310917,-1.6,72.58530733282515,NA,NA,NA
210329_Poo_TruePoo_Half3,Methylthioadenosine,19116358,175905,-1.1,108.67432989397686,NA,NA,NA
210329_Smp_Aloha_A,Methylthioadenosine,2735,0,-5,Inf,NA,NA,areaminFlag
210329_Smp_Aloha_B,Methylthioadenosine,9357,0,-3,Inf,NA,NA,NA
210329_Smp_Aloha_C,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_A,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_B,Methylthioadenosine,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_A,Methylthioadenosine,3453,0,-1,Inf,NA,NA,areaminFlag
210329_Smp_PPL_Aloha_B,Methylthioadenosine,4402,0,6.2,Inf,NA,ppmFlag,areaminFlag
210329_Smp_PPL_Aloha_C,Methylthioadenosine,13495,0,-1.3,Inf,NA,NA,NA
210329_Smp_PPL_PS_A,Methylthioadenosine,26479,0,0.6,Inf,NA,NA,NA
210329_Smp_PPL_PS_B,Methylthioadenosine,45314,0,-0.7,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,Methylthioadenosine,115015,0,-1,Inf,NA,NA,NA
210329_Smp_PS_A,Methylthioadenosine,3148,0,-0.7,Inf,NA,NA,areaminFlag
210329_Smp_PS_B,Methylthioadenosine,3022,0,-1,Inf,NA,NA,areaminFlag
210329_Smp_PS_C,Methylthioadenosine,2762,0,-1.3,Inf,NA,NA,areaminFlag
210329_Std_250nMStdsInH2O_1,Monesin,29565180,908819,-0.3,32.53142815015971,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Monesin,44540332,1247818,0,35.69457404845899,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Monesin,28062844,940388,0,29.841771694236847,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Monesin,41023892,1492781,-0.1,27.48152073211007,NA,NA,NA
210329_Std_H2OInMatrix_1,Monesin,3694,0,10,Inf,NA,ppmFlag,areaminFlag
210329_Std_H2OInMatrix_2,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_A,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank1_C,Monesin,2710,0,14.2,Inf,NA,ppmFlag,areaminFlag
210329_Blk_Blank2_A,Monesin,2548,0,2.6,Inf,NA,NA,areaminFlag
210329_Blk_Blank2_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank2_C,Monesin,2544,0,14.3,Inf,NA,ppmFlag,areaminFlag
210329_Blk_Blank3_A,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Blk_Blank3_C,Monesin,2161,0,0.8,Inf,NA,NA,areaminFlag
210329_Blk_PPL_Blank_A,Monesin,5937,0,-9.3,Inf,NA,ppmFlag,NA
210329_Blk_PPL_Blank_B,Monesin,3176,0,2.2,Inf,NA,NA,areaminFlag
210329_Blk_PPL_Blank_C,Monesin,4255,0,7.7,Inf,NA,ppmFlag,areaminFlag
210329_Poo_TruePoo_Full1,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full2,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Full3,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half1,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half2,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Poo_TruePoo_Half3,Monesin,2870,0,-1.1,Inf,NA,NA,areaminFlag
210329_Smp_Aloha_A,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Aloha_C,Monesin,2870,0,2.6,Inf,NA,NA,areaminFlag
210329_Smp_Mort_Test_A,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_Mort_Test_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_Aloha_A,Monesin,5090,0,1.2,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Monesin,2449,0,-9.5,Inf,NA,ppmFlag,areaminFlag
210329_Smp_PPL_Aloha_C,Monesin,2879,0,2.7,Inf,NA,NA,areaminFlag
210329_Smp_PPL_PS_A,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_B,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Smp_PPL_PS_C,Monesin,2131,0,-8.7,Inf,NA,ppmFlag,areaminFlag
210329_Smp_PS_A,Monesin,2036,0,3.6,Inf,NA,NA,areaminFlag
210329_Smp_PS_B,Monesin,2436,0,9.2,Inf,NA,ppmFlag,areaminFlag
210329_Smp_PS_C,Monesin,NA,NA,NA,NA,NA,NA,NA
210329_Std_250nMStdsInH2O_1,p-Coumaric Acid,1589594,5276,-2.4,301.2877179681577,NA,NA,NA
210329_Std_250nMStdsInH2O_2,p-Coumaric Acid,2865966,83556,-2.2,34.299942553497054,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,p-Coumaric Acid,1733593,169048,-2.9,10.255034073162651,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,p-Coumaric Acid,2984045,179303,-2.3,16.642471124297977,NA,NA,NA
210329_Std_H2OInMatrix_1,p-Coumaric Acid,46542,0,-2.8,Inf,NA,NA,NA
210329_Std_H2OInMatrix_2,p-Coumaric Acid,27795,7721,-2.5,3.5999222898588266,NA,NA,NA
210329_Blk_Blank1_A,p-Coumaric Acid,49382,94480,-2.5,0.5226714648602879,SNFlag,NA,NA
210329_Blk_Blank1_B,p-Coumaric Acid,87711,74201,-2.3,1.182073017883856,NA,NA,NA
210329_Blk_Blank1_C,p-Coumaric Acid,42733,72118,-3,0.5925427771152832,SNFlag,NA,NA
210329_Blk_Blank2_A,p-Coumaric Acid,69473,67314,-2.4,1.0320735656772737,NA,NA,NA
210329_Blk_Blank2_B,p-Coumaric Acid,71883,0,-2.4,Inf,NA,NA,NA
210329_Blk_Blank2_C,p-Coumaric Acid,50214,94227,-2.3,0.532904581489382,SNFlag,NA,NA
210329_Blk_Blank3_A,p-Coumaric Acid,63224,0,-2.3,Inf,NA,NA,NA
210329_Blk_Blank3_B,p-Coumaric Acid,60811,0,-1.9,Inf,NA,NA,NA
210329_Blk_Blank3_C,p-Coumaric Acid,15632,10819,-2.9,1.4448655143728626,NA,NA,NA
210329_Blk_PPL_Blank_A,p-Coumaric Acid,9972,0,-0.3,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,p-Coumaric Acid,26651,0,-1.1,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,p-Coumaric Acid,8628,9971,-2,0.8653093972520309,SNFlag,NA,NA
210329_Poo_TruePoo_Full1,p-Coumaric Acid,86397,0,-2.5,Inf,NA,NA,NA
210329_Poo_TruePoo_Full2,p-Coumaric Acid,27136,15054,-2.3,1.802577388069616,NA,NA,NA
210329_Poo_TruePoo_Full3,p-Coumaric Acid,42915,0,-2.5,Inf,NA,NA,NA
210329_Poo_TruePoo_Half1,p-Coumaric Acid,21238,222,-1.9,95.66666666666667,NA,NA,NA
210329_Poo_TruePoo_Half2,p-Coumaric Acid,39714,12552,-2.1,3.1639579349904396,NA,NA,NA
210329_Poo_TruePoo_Half3,p-Coumaric Acid,28856,0,-2.3,Inf,NA,NA,NA
210329_Smp_Aloha_A,p-Coumaric Acid,141403,46761,-2.8,3.023951583584611,NA,NA,NA
210329_Smp_Aloha_B,p-Coumaric Acid,40292,39555,-2.3,1.0186322841612945,NA,NA,NA
210329_Smp_Aloha_C,p-Coumaric Acid,130200,25354,-2.3,5.135284373274434,NA,NA,NA
210329_Smp_Mort_Test_A,p-Coumaric Acid,48127,20004,-2.9,2.405868826234753,NA,NA,NA
210329_Smp_Mort_Test_B,p-Coumaric Acid,51422,0,-2.5,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_A,p-Coumaric Acid,57592,11343,-2.7,5.077316406594376,NA,NA,NA
210329_Smp_PPL_Aloha_B,p-Coumaric Acid,28029,14671,-2.1,1.910503714811533,NA,NA,NA
210329_Smp_PPL_Aloha_C,p-Coumaric Acid,23809,14470,-2.3,1.6454042847270214,NA,NA,NA
210329_Smp_PPL_PS_A,p-Coumaric Acid,45311,0,-2.1,Inf,NA,NA,NA
210329_Smp_PPL_PS_B,p-Coumaric Acid,85964,0,-2.1,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,p-Coumaric Acid,39096,8738,-1.5,4.474250400549325,NA,NA,NA
210329_Smp_PS_A,p-Coumaric Acid,190814,23011,-1.6,8.292294989352918,NA,NA,NA
210329_Smp_PS_B,p-Coumaric Acid,19425,46546,-2,0.417329093799682,SNFlag,NA,NA
210329_Smp_PS_C,p-Coumaric Acid,62147,10253,-2,6.061347898176144,NA,NA,NA
210329_Std_250nMStdsInH2O_1,p-Coumoroyl-HSL,18086476,149957,-1.4,120.61108184346179,NA,NA,NA
210329_Std_250nMStdsInH2O_2,p-Coumoroyl-HSL,23136106,295787,-1.4,78.21880610033571,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,p-Coumoroyl-HSL,18993790,80519,-2,235.8920254846682,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,p-Coumoroyl-HSL,24406812,96246,-1.6,253.58780624649336,NA,NA,NA
210329_Std_H2OInMatrix_1,p-Coumoroyl-HSL,15192,0,-1.8,Inf,NA,NA,NA
210329_Std_H2OInMatrix_2,p-Coumoroyl-HSL,18135,0,-0.5,Inf,NA,NA,NA
210329_Blk_Blank1_A,p-Coumoroyl-HSL,80202,0,-0.9,Inf,NA,NA,NA
210329_Blk_Blank1_B,p-Coumoroyl-HSL,82134,0,-1.1,Inf,NA,NA,NA
210329_Blk_Blank1_C,p-Coumoroyl-HSL,44438,3822,-1.5,11.626896912611198,NA,NA,NA
210329_Blk_Blank2_A,p-Coumoroyl-HSL,96075,0,-1,Inf,NA,NA,NA
210329_Blk_Blank2_B,p-Coumoroyl-HSL,75856,0,-1,Inf,NA,NA,NA
210329_Blk_Blank2_C,p-Coumoroyl-HSL,31580,0,-0.5,Inf,NA,NA,NA
210329_Blk_Blank3_A,p-Coumoroyl-HSL,7388,0,0.1,Inf,NA,NA,NA
210329_Blk_Blank3_B,p-Coumoroyl-HSL,2975,0,-0.3,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_C,p-Coumoroyl-HSL,8452,0,-1.4,Inf,NA,NA,NA
210329_Blk_PPL_Blank_A,p-Coumoroyl-HSL,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_B,p-Coumoroyl-HSL,NA,NA,NA,NA,NA,NA,NA
210329_Blk_PPL_Blank_C,p-Coumoroyl-HSL,2726,0,-0.1,Inf,NA,NA,areaminFlag
210329_Poo_TruePoo_Full1,p-Coumoroyl-HSL,46709,0,-1.7,Inf,NA,NA,NA
210329_Poo_TruePoo_Full2,p-Coumoroyl-HSL,21372,0,-0.7,Inf,NA,NA,NA
210329_Poo_TruePoo_Full3,p-Coumoroyl-HSL,16265,0,-0.6,Inf,NA,NA,NA
210329_Poo_TruePoo_Half1,p-Coumoroyl-HSL,13382,0,-1,Inf,NA,NA,NA
210329_Poo_TruePoo_Half2,p-Coumoroyl-HSL,18379,0,-1,Inf,NA,NA,NA
210329_Poo_TruePoo_Half3,p-Coumoroyl-HSL,4364,0,-0.4,Inf,NA,NA,areaminFlag
210329_Smp_Aloha_A,p-Coumoroyl-HSL,138158,0,-1.6,Inf,NA,NA,NA
210329_Smp_Aloha_B,p-Coumoroyl-HSL,52957,197,-0.6,268.8172588832487,NA,NA,NA
210329_Smp_Aloha_C,p-Coumoroyl-HSL,61414,16724,-1,3.6722076058359243,NA,NA,NA
210329_Smp_Mort_Test_A,p-Coumoroyl-HSL,47259,0,-1.6,Inf,NA,NA,NA
210329_Smp_Mort_Test_B,p-Coumoroyl-HSL,56644,0,-1.4,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_A,p-Coumoroyl-HSL,46473,0,-1.2,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,p-Coumoroyl-HSL,39110,0,-1.9,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_C,p-Coumoroyl-HSL,46484,0,-0.9,Inf,NA,NA,NA
210329_Smp_PPL_PS_A,p-Coumoroyl-HSL,42121,0,-0.9,Inf,NA,NA,NA
210329_Smp_PPL_PS_B,p-Coumoroyl-HSL,56179,0,-0.7,Inf,NA,NA,NA
210329_Smp_PPL_PS_C,p-Coumoroyl-HSL,21932,0,0,Inf,NA,NA,NA
210329_Smp_PS_A,p-Coumoroyl-HSL,14738,0,0.2,Inf,NA,NA,NA
210329_Smp_PS_B,p-Coumoroyl-HSL,22404,0,-1.3,Inf,NA,NA,NA
210329_Smp_PS_C,p-Coumoroyl-HSL,45695,0,-0.8,Inf,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Phenylalanine,20881518,272394,-2.7,76.65924359567391,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Phenylalanine,29365914,424906,-2.2,69.11155408490349,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Phenylalanine,41469180,1512710,-2.8,27.4138334512233,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Phenylalanine,50905484,1339952,-2.5,37.99052801891411,NA,NA,NA
210329_Std_H2OInMatrix_1,Phenylalanine,17751326,561222,-2.7,31.629775739368736,NA,NA,NA
210329_Std_H2OInMatrix_2,Phenylalanine,21161856,438186,-3.2,48.294231216880505,NA,NA,NA
210329_Blk_Blank1_A,Phenylalanine,2380741,627808,-2.6,3.792148236403486,NA,NA,NA
210329_Blk_Blank1_B,Phenylalanine,4003259,733490,-2.5,5.457823555876699,NA,NA,NA
210329_Blk_Blank1_C,Phenylalanine,2719830,583115,-2.7,4.664311499446936,NA,NA,NA
210329_Blk_Blank2_A,Phenylalanine,1090943,351591,-2.6,3.1028752158047275,NA,NA,NA
210329_Blk_Blank2_B,Phenylalanine,1502031,373973,-2.5,4.0164156235877995,NA,NA,NA
210329_Blk_Blank2_C,Phenylalanine,2595213,517759,-2.7,5.012395728514618,NA,NA,NA
210329_Blk_Blank3_A,Phenylalanine,1101135,279922,-2.5,3.9337208222290494,NA,NA,NA
210329_Blk_Blank3_B,Phenylalanine,2052820,360823,-2.2,5.689271471053675,NA,NA,NA
210329_Blk_Blank3_C,Phenylalanine,3449334,546246,-3,6.314616491470876,NA,NA,NA
210329_Blk_PPL_Blank_A,Phenylalanine,423070,0,-2.2,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,Phenylalanine,431810,0,-1.8,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,Phenylalanine,699320,25719,-2.2,27.19079279909794,NA,NA,NA
210329_Poo_TruePoo_Full1,Phenylalanine,25354404,800018,-2.7,31.69229192343172,NA,NA,NA
210329_Poo_TruePoo_Full2,Phenylalanine,32125458,796377,-2.7,40.339510056166866,NA,NA,NA
210329_Poo_TruePoo_Full3,Phenylalanine,27154528,681826,-2.7,39.826184393085626,NA,NA,NA
210329_Poo_TruePoo_Half1,Phenylalanine,13252021,575091,-2.6,23.043346183473574,NA,NA,NA
210329_Poo_TruePoo_Half2,Phenylalanine,16878120,421062,-2.7,40.08464311669066,NA,NA,NA
210329_Poo_TruePoo_Half3,Phenylalanine,14238863,450571,-2.5,31.60181858131127,NA,NA,NA
210329_Smp_Aloha_A,Phenylalanine,11532276,992441,-2.9,11.620112429857292,NA,NA,NA
210329_Smp_Aloha_B,Phenylalanine,9325538,791308,-2.9,11.784966157299055,NA,NA,NA
210329_Smp_Aloha_C,Phenylalanine,7216590,966184,-2.2,7.46916736356636,NA,NA,NA
210329_Smp_Mort_Test_A,Phenylalanine,4360863,492105,-3.6,8.861651476818972,NA,NA,NA
210329_Smp_Mort_Test_B,Phenylalanine,10248560,627109,-2.5,16.342549700291336,NA,NA,NA
210329_Smp_PPL_Aloha_A,Phenylalanine,19009522,800080,-3.4,23.759526547345267,NA,NA,NA
210329_Smp_PPL_Aloha_B,Phenylalanine,21677980,696440,-2.7,31.126845097926598,NA,NA,NA
210329_Smp_PPL_Aloha_C,Phenylalanine,22308082,954184,-2.6,23.379224552078007,NA,NA,NA
210329_Smp_PPL_PS_A,Phenylalanine,20645934,910067,-2.5,22.68616926006547,NA,NA,NA
210329_Smp_PPL_PS_B,Phenylalanine,23108084,710458,-2.1,32.5256158703259,NA,NA,NA
210329_Smp_PPL_PS_C,Phenylalanine,22737170,558382,-1.8,40.71974024950661,NA,NA,NA
210329_Smp_PS_A,Phenylalanine,8419564,918039,-2.1,9.171248716013155,NA,NA,NA
210329_Smp_PS_B,Phenylalanine,9208902,782499,-2.2,11.768579895948749,NA,NA,NA
210329_Smp_PS_C,Phenylalanine,10692297,1029468,-2.5,10.386235414796769,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Propionyl-L-carnitine,92814048,1027895,-2.8,90.29526167556024,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Propionyl-L-carnitine,92453512,538428,-2.2,171.71007451321253,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Propionyl-L-carnitine,160597632,1027457,-2.6,156.3059398106198,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Propionyl-L-carnitine,171664144,1737168,-2.5,98.81838947067871,NA,NA,NA
210329_Std_H2OInMatrix_1,Propionyl-L-carnitine,57805012,748000,-2.5,77.27942780748663,NA,NA,NA
210329_Std_H2OInMatrix_2,Propionyl-L-carnitine,49758328,749650,-3,66.37541252584539,NA,NA,NA
210329_Blk_Blank1_A,Propionyl-L-carnitine,388311,0,-3,Inf,NA,NA,NA
210329_Blk_Blank1_B,Propionyl-L-carnitine,208274,110180,-3.2,1.890306770738791,NA,NA,NA
210329_Blk_Blank1_C,Propionyl-L-carnitine,137397,193176,-3.4,0.7112529506771027,SNFlag,NA,NA
210329_Blk_Blank2_A,Propionyl-L-carnitine,27697,0,-2.9,Inf,NA,NA,NA
210329_Blk_Blank2_B,Propionyl-L-carnitine,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_Blank2_C,Propionyl-L-carnitine,37099,0,-2.2,Inf,NA,NA,NA
210329_Blk_Blank3_A,Propionyl-L-carnitine,3815,0,-0.3,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_B,Propionyl-L-carnitine,4223,0,-3.6,Inf,NA,NA,areaminFlag
210329_Blk_Blank3_C,Propionyl-L-carnitine,6147,0,-3.4,Inf,NA,NA,NA
210329_Blk_PPL_Blank_A,Propionyl-L-carnitine,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_B,Propionyl-L-carnitine,0,0,NA,NA,NA,NA,areaminFlag
210329_Blk_PPL_Blank_C,Propionyl-L-carnitine,9610,0,-3.1,Inf,NA,NA,NA
210329_Poo_TruePoo_Full1,Propionyl-L-carnitine,71548840,502043,-2.4,142.5153622299285,NA,NA,NA
210329_Poo_TruePoo_Full2,Propionyl-L-carnitine,77596240,251339,-2.6,308.73139465025326,NA,NA,NA
210329_Poo_TruePoo_Full3,Propionyl-L-carnitine,65170520,253387,-2.6,257.19756735744136,NA,NA,NA
210329_Poo_TruePoo_Half1,Propionyl-L-carnitine,35004440,565839,-2.3,61.862897396609284,NA,NA,NA
210329_Poo_TruePoo_Half2,Propionyl-L-carnitine,38979684,106417,-2.6,366.2918894537527,NA,NA,NA
210329_Poo_TruePoo_Half3,Propionyl-L-carnitine,32933784,108951,-2.2,302.28069499132636,NA,NA,NA
210329_Smp_Aloha_A,Propionyl-L-carnitine,23767,70782,-3.2,0.3357774575457037,SNFlag,NA,NA
210329_Smp_Aloha_B,Propionyl-L-carnitine,53473,89044,-2.7,0.6005233367773236,SNFlag,NA,NA
210329_Smp_Aloha_C,Propionyl-L-carnitine,139276,0,-2.7,Inf,NA,NA,NA
210329_Smp_Mort_Test_A,Propionyl-L-carnitine,2211608,92158,-3.3,23.998003428893856,NA,NA,NA
210329_Smp_Mort_Test_B,Propionyl-L-carnitine,110965,4948,-3,22.426232821341955,NA,NA,NA
210329_Smp_PPL_Aloha_A,Propionyl-L-carnitine,522077,0,-3.3,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Propionyl-L-carnitine,606958,0,-2.8,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_C,Propionyl-L-carnitine,583138,34201,-2.6,17.050320166077015,NA,NA,NA
210329_Smp_PPL_PS_A,Propionyl-L-carnitine,181457,67597,-2.9,2.6843942778525673,NA,NA,NA
210329_Smp_PPL_PS_B,Propionyl-L-carnitine,384301,52911,-2.2,7.2631588894558785,NA,NA,NA
210329_Smp_PPL_PS_C,Propionyl-L-carnitine,399811,95790,-2.1,4.173828165779309,NA,NA,NA
210329_Smp_PS_A,Propionyl-L-carnitine,386600,0,-2.1,Inf,NA,NA,NA
210329_Smp_PS_B,Propionyl-L-carnitine,143530,29289,-2.5,4.9004745809006796,NA,NA,NA
210329_Smp_PS_C,Propionyl-L-carnitine,276567,42709,-2.6,6.475614039195486,NA,NA,NA
210329_Std_250nMStdsInH2O_1,Pyridoxal,66517204,263916,-3.4,252.03930038345536,NA,NA,NA
210329_Std_250nMStdsInH2O_2,Pyridoxal,73496520,1160789,-2.5,63.31600316681154,NA,NA,NA
210329_Std_250nMStdsInMatrix_1,Pyridoxal,40367352,1119759,-3,36.05003576662478,NA,NA,NA
210329_Std_250nMStdsInMatrix_2,Pyridoxal,46747848,703009,-3.1,66.49679876075555,NA,NA,NA
210329_Std_H2OInMatrix_1,Pyridoxal,75465,11366,-2.9,6.639538975893014,NA,NA,NA
210329_Std_H2OInMatrix_2,Pyridoxal,105083,0,-2.9,Inf,NA,NA,NA
210329_Blk_Blank1_A,Pyridoxal,1142427,0,-2.7,Inf,NA,NA,NA
210329_Blk_Blank1_B,Pyridoxal,1479015,3360,-2.5,440.1830357142857,NA,NA,NA
210329_Blk_Blank1_C,Pyridoxal,1209536,0,-2.4,Inf,NA,NA,NA
210329_Blk_Blank2_A,Pyridoxal,466718,0,-2.9,Inf,NA,NA,NA
210329_Blk_Blank2_B,Pyridoxal,497411,0,-2.7,Inf,NA,NA,NA
210329_Blk_Blank2_C,Pyridoxal,499294,0,-2.7,Inf,NA,NA,NA
210329_Blk_Blank3_A,Pyridoxal,260471,0,-1.9,Inf,NA,NA,NA
210329_Blk_Blank3_B,Pyridoxal,323603,0,-2.3,Inf,NA,NA,NA
210329_Blk_Blank3_C,Pyridoxal,537993,0,-2.8,Inf,NA,NA,NA
210329_Blk_PPL_Blank_A,Pyridoxal,25083,0,-0.4,Inf,NA,NA,NA
210329_Blk_PPL_Blank_B,Pyridoxal,37210,0,-2.6,Inf,NA,NA,NA
210329_Blk_PPL_Blank_C,Pyridoxal,9961,0,-1.8,Inf,NA,NA,NA
210329_Poo_TruePoo_Full1,Pyridoxal,147808,149979,-2.4,0.9855246401162829,SNFlag,NA,NA
210329_Poo_TruePoo_Full2,Pyridoxal,178884,0,-2.8,Inf,NA,NA,NA
210329_Poo_TruePoo_Full3,Pyridoxal,348820,0,-2.6,Inf,NA,NA,NA
210329_Poo_TruePoo_Half1,Pyridoxal,200857,2104,-2.2,95.4643536121673,NA,NA,NA
210329_Poo_TruePoo_Half2,Pyridoxal,16487,107702,-2.2,0.1530797942470892,SNFlag,NA,NA
210329_Poo_TruePoo_Half3,Pyridoxal,194296,0,-2.4,Inf,NA,NA,NA
210329_Smp_Aloha_A,Pyridoxal,1053977,0,-2.9,Inf,NA,NA,NA
210329_Smp_Aloha_B,Pyridoxal,830223,0,-2.9,Inf,NA,NA,NA
210329_Smp_Aloha_C,Pyridoxal,894828,0,-2.8,Inf,NA,NA,NA
210329_Smp_Mort_Test_A,Pyridoxal,711219,0,-3.7,Inf,NA,NA,NA
210329_Smp_Mort_Test_B,Pyridoxal,1594179,0,-2.7,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_A,Pyridoxal,149858,0,-3.1,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_B,Pyridoxal,276963,0,-2.3,Inf,NA,NA,NA
210329_Smp_PPL_Aloha_C,Pyridoxal,240365,0,-2.3,Inf,NA,NA,NA
