key,Level,Classification,CHEMONT
SUMDYPCJJOFFON-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
XVOYSCVBGLVSOL-REOHCLBHSA-N,kingdom,Organic compounds,CHEMONTID:0000000
XVOYSCVBGLVSOL-REOHCLBHSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
XVOYSCVBGLVSOL-REOHCLBHSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
XVOYSCVBGLVSOL-REOHCLBHSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
XVOYSCVBGLVSOL-REOHCLBHSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
XVOYSCVBGLVSOL-REOHCLBHSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
XVOYSCVBGLVSOL-REOHCLBHSA-N,level 7,Alpha amino acids,CHEMONTID:0002404
XVOYSCVBGLVSOL-REOHCLBHSA-N,level 8,L-alpha-amino acids,CHEMONTID:0004146
WUUGFSXJNOTRMR-IOSLPCCCSA-N,kingdom,Organic compounds,CHEMONTID:0000000
WUUGFSXJNOTRMR-IOSLPCCCSA-N,superclass,"Nucleosides, nucleotides, and analogues",CHEMONTID:0000289
WUUGFSXJNOTRMR-IOSLPCCCSA-N,class,5'-deoxyribonucleosides,CHEMONTID:0004502
WUUGFSXJNOTRMR-IOSLPCCCSA-N,subclass,5'-deoxy-5'-thionucleosides,CHEMONTID:0004503
CXJAAWRLVGAKDV-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
CXJAAWRLVGAKDV-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
CXJAAWRLVGAKDV-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
CXJAAWRLVGAKDV-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
CXJAAWRLVGAKDV-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
SUZRRICLUFMAQD-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
SUZRRICLUFMAQD-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
SUZRRICLUFMAQD-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
SUZRRICLUFMAQD-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
SUZRRICLUFMAQD-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
XOGTZOOQQBDUSI-UHFFFAOYSA-M,kingdom,Organic compounds,CHEMONTID:0000000
XOGTZOOQQBDUSI-UHFFFAOYSA-M,superclass,Organic acids and derivatives,CHEMONTID:0000264
XOGTZOOQQBDUSI-UHFFFAOYSA-M,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
XOGTZOOQQBDUSI-UHFFFAOYSA-M,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
XOGTZOOQQBDUSI-UHFFFAOYSA-M,level 5,Organosulfonic acids,CHEMONTID:0001179
AGGIJOLULBJGTQ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
AGGIJOLULBJGTQ-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
AGGIJOLULBJGTQ-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
AGGIJOLULBJGTQ-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
AGGIJOLULBJGTQ-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
COMVEZIIQHBEJL-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
COMVEZIIQHBEJL-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
COMVEZIIQHBEJL-UHFFFAOYSA-N,class,Hydroxy acids and derivatives,CHEMONTID:0000472
COMVEZIIQHBEJL-UHFFFAOYSA-N,subclass,Alpha hydroxy acids and derivatives,CHEMONTID:0001359
XOAAWQZATWQOTB-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
XOAAWQZATWQOTB-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
XOAAWQZATWQOTB-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
XOAAWQZATWQOTB-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
XOAAWQZATWQOTB-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
XOAAWQZATWQOTB-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
XOAAWQZATWQOTB-UHFFFAOYSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
XOAAWQZATWQOTB-UHFFFAOYSA-N,class,Organic sulfonic acids and derivatives,CHEMONTID:0004434
XOAAWQZATWQOTB-UHFFFAOYSA-N,subclass,Organosulfonic acids and derivatives,CHEMONTID:0000270
XOAAWQZATWQOTB-UHFFFAOYSA-N,level 5,Organosulfonic acids,CHEMONTID:0001179
VZFRNCSOCOPNDB-AOKDLOFSSA-N,kingdom,Organic compounds,CHEMONTID:0000000
VZFRNCSOCOPNDB-AOKDLOFSSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
VZFRNCSOCOPNDB-AOKDLOFSSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
VZFRNCSOCOPNDB-AOKDLOFSSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
VZFRNCSOCOPNDB-AOKDLOFSSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
VZFRNCSOCOPNDB-AOKDLOFSSA-N,level 6,Kainoids,CHEMONTID:0001801
BKAWJIRCKVUVED-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
BKAWJIRCKVUVED-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
BKAWJIRCKVUVED-UHFFFAOYSA-N,class,Azoles,CHEMONTID:0000436
BKAWJIRCKVUVED-UHFFFAOYSA-N,subclass,Thiazoles,CHEMONTID:0000095
BKAWJIRCKVUVED-UHFFFAOYSA-N,level 5,"4,5-disubstituted thiazoles",CHEMONTID:0002636
YBJHBAHKTGYVGT-ZKWXMUAHSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YBJHBAHKTGYVGT-ZKWXMUAHSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
YBJHBAHKTGYVGT-ZKWXMUAHSA-N,class,Biotin and derivatives,CHEMONTID:0000244
AUTOLBMXDDTRRT-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
AUTOLBMXDDTRRT-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
AUTOLBMXDDTRRT-UHFFFAOYSA-N,class,Azoles,CHEMONTID:0000436
AUTOLBMXDDTRRT-UHFFFAOYSA-N,subclass,Imidazoles,CHEMONTID:0000078
AUTOLBMXDDTRRT-UHFFFAOYSA-N,level 5,Substituted imidazoles,CHEMONTID:0002310
AUTOLBMXDDTRRT-UHFFFAOYSA-N,level 6,Imidazolyl carboxylic acids and derivatives,CHEMONTID:0001227
OVBPIULPVIDEAO-LBPRGKRZSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OVBPIULPVIDEAO-LBPRGKRZSA-N,superclass,Organic acids and derivatives,CHEMONTID:0000264
OVBPIULPVIDEAO-LBPRGKRZSA-N,class,Carboxylic acids and derivatives,CHEMONTID:0000265
OVBPIULPVIDEAO-LBPRGKRZSA-N,subclass,"Amino acids, peptides, and analogues",CHEMONTID:0000013
OVBPIULPVIDEAO-LBPRGKRZSA-N,level 5,Amino acids and derivatives,CHEMONTID:0000347
OVBPIULPVIDEAO-LBPRGKRZSA-N,level 6,Alpha amino acids and derivatives,CHEMONTID:0000060
OVBPIULPVIDEAO-LBPRGKRZSA-N,level 7,Glutamic acid and derivatives,CHEMONTID:0004323
PVNIIMVLHYAWGP-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
PVNIIMVLHYAWGP-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
PVNIIMVLHYAWGP-UHFFFAOYSA-N,class,Pyridines and derivatives,CHEMONTID:0000089
PVNIIMVLHYAWGP-UHFFFAOYSA-N,subclass,Pyridinecarboxylic acids and derivatives,CHEMONTID:0001322
PVNIIMVLHYAWGP-UHFFFAOYSA-N,level 5,Pyridinecarboxylic acids,CHEMONTID:0002414
PVNIIMVLHYAWGP-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
PVNIIMVLHYAWGP-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
PVNIIMVLHYAWGP-UHFFFAOYSA-N,class,Pyridines and derivatives,CHEMONTID:0000089
PVNIIMVLHYAWGP-UHFFFAOYSA-N,subclass,Pyridinecarboxylic acids and derivatives,CHEMONTID:0001322
PVNIIMVLHYAWGP-UHFFFAOYSA-N,level 5,Pyridinecarboxylic acids,CHEMONTID:0002414
GHOKWGTUZJEAQD-ZETCQYMHSA-N,kingdom,Organic compounds,CHEMONTID:0000000
GHOKWGTUZJEAQD-ZETCQYMHSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
GHOKWGTUZJEAQD-ZETCQYMHSA-N,class,Organooxygen compounds,CHEMONTID:0000323
GHOKWGTUZJEAQD-ZETCQYMHSA-N,subclass,Alcohols and polyols,CHEMONTID:0000129
GHOKWGTUZJEAQD-ZETCQYMHSA-N,level 5,Secondary alcohols,CHEMONTID:0001661
RADKZDMFGJYCBB-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
RADKZDMFGJYCBB-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
RADKZDMFGJYCBB-UHFFFAOYSA-N,class,Pyridines and derivatives,CHEMONTID:0000089
RADKZDMFGJYCBB-UHFFFAOYSA-N,subclass,Pyridine carboxaldehydes,CHEMONTID:0002212
RADKZDMFGJYCBB-UHFFFAOYSA-N,level 5,Pyridoxals and derivatives,CHEMONTID:0000028
NGVDGCNFYWLIFO-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
NGVDGCNFYWLIFO-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
NGVDGCNFYWLIFO-UHFFFAOYSA-N,class,Pyridines and derivatives,CHEMONTID:0000089
NGVDGCNFYWLIFO-UHFFFAOYSA-N,subclass,Pyridine carboxaldehydes,CHEMONTID:0002212
NGVDGCNFYWLIFO-UHFFFAOYSA-N,level 5,Pyridoxals and derivatives,CHEMONTID:0000028
NHZMQXZHNVQTQA-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
NHZMQXZHNVQTQA-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
NHZMQXZHNVQTQA-UHFFFAOYSA-N,class,Pyridines and derivatives,CHEMONTID:0000089
NHZMQXZHNVQTQA-UHFFFAOYSA-N,subclass,Pyridoxamines,CHEMONTID:0001966
NHZMQXZHNVQTQA-UHFFFAOYSA-N,level 5,Pyridoxamine 5'-phosphates,CHEMONTID:0004259
JZRWCGZRTZMZEH-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
JZRWCGZRTZMZEH-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
JZRWCGZRTZMZEH-UHFFFAOYSA-N,class,Diazines,CHEMONTID:0001346
JZRWCGZRTZMZEH-UHFFFAOYSA-N,subclass,Pyrimidines and pyrimidine derivatives,CHEMONTID:0000075
JZRWCGZRTZMZEH-UHFFFAOYSA-N,level 5,Thiamines,CHEMONTID:0001285
AYEKOFBPNLCAJY-UHFFFAOYSA-O,kingdom,Organic compounds,CHEMONTID:0000000
AYEKOFBPNLCAJY-UHFFFAOYSA-O,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
AYEKOFBPNLCAJY-UHFFFAOYSA-O,class,Diazines,CHEMONTID:0001346
AYEKOFBPNLCAJY-UHFFFAOYSA-O,subclass,Pyrimidines and pyrimidine derivatives,CHEMONTID:0000075
AYEKOFBPNLCAJY-UHFFFAOYSA-O,level 5,Thiamines,CHEMONTID:0001285
AYEKOFBPNLCAJY-UHFFFAOYSA-O,level 6,Thiamine phosphates,CHEMONTID:0001287
AYEKOFBPNLCAJY-UHFFFAOYSA-O,kingdom,Organic compounds,CHEMONTID:0000000
AYEKOFBPNLCAJY-UHFFFAOYSA-O,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
AYEKOFBPNLCAJY-UHFFFAOYSA-O,class,Diazines,CHEMONTID:0001346
AYEKOFBPNLCAJY-UHFFFAOYSA-O,subclass,Pyrimidines and pyrimidine derivatives,CHEMONTID:0000075
AYEKOFBPNLCAJY-UHFFFAOYSA-O,level 5,Thiamines,CHEMONTID:0001285
AYEKOFBPNLCAJY-UHFFFAOYSA-O,level 6,Thiamine phosphates,CHEMONTID:0001287
HZSAJDVWZRBGIF-UHFFFAOYSA-O,kingdom,Organic compounds,CHEMONTID:0000000
HZSAJDVWZRBGIF-UHFFFAOYSA-O,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
HZSAJDVWZRBGIF-UHFFFAOYSA-O,class,Diazines,CHEMONTID:0001346
HZSAJDVWZRBGIF-UHFFFAOYSA-O,subclass,Pyrimidines and pyrimidine derivatives,CHEMONTID:0000075
HZSAJDVWZRBGIF-UHFFFAOYSA-O,level 5,Thiamines,CHEMONTID:0001285
HZSAJDVWZRBGIF-UHFFFAOYSA-O,level 6,Thiamine phosphates,CHEMONTID:0001287
HZSAJDVWZRBGIF-UHFFFAOYSA-O,kingdom,Organic compounds,CHEMONTID:0000000
HZSAJDVWZRBGIF-UHFFFAOYSA-O,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
HZSAJDVWZRBGIF-UHFFFAOYSA-O,class,Diazines,CHEMONTID:0001346
HZSAJDVWZRBGIF-UHFFFAOYSA-O,subclass,Pyrimidines and pyrimidine derivatives,CHEMONTID:0000075
HZSAJDVWZRBGIF-UHFFFAOYSA-O,level 5,Thiamines,CHEMONTID:0001285
HZSAJDVWZRBGIF-UHFFFAOYSA-O,level 6,Thiamine phosphates,CHEMONTID:0001287
OEYIOHPDSNJKLS-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OEYIOHPDSNJKLS-UHFFFAOYSA-N,superclass,Organic nitrogen compounds,CHEMONTID:0004707
OEYIOHPDSNJKLS-UHFFFAOYSA-N,class,Organonitrogen compounds,CHEMONTID:0000278
OEYIOHPDSNJKLS-UHFFFAOYSA-N,subclass,Quaternary ammonium salts,CHEMONTID:0000503
OEYIOHPDSNJKLS-UHFFFAOYSA-N,level 5,Cholines,CHEMONTID:0001012
OEYIOHPDSNJKLS-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OEYIOHPDSNJKLS-UHFFFAOYSA-N,superclass,Organic nitrogen compounds,CHEMONTID:0004707
OEYIOHPDSNJKLS-UHFFFAOYSA-N,class,Organonitrogen compounds,CHEMONTID:0000278
OEYIOHPDSNJKLS-UHFFFAOYSA-N,subclass,Quaternary ammonium salts,CHEMONTID:0000503
OEYIOHPDSNJKLS-UHFFFAOYSA-N,level 5,Cholines,CHEMONTID:0001012
DFDCDQDATCDZSO-OUCXYWSSSA-L,kingdom,Organic compounds,CHEMONTID:0000000
DFDCDQDATCDZSO-OUCXYWSSSA-L,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
DFDCDQDATCDZSO-OUCXYWSSSA-L,class,Tetrapyrroles and derivatives,CHEMONTID:0001455
DFDCDQDATCDZSO-OUCXYWSSSA-L,subclass,Corrinoids,CHEMONTID:0000353
DFDCDQDATCDZSO-OUCXYWSSSA-L,level 5,Cobalamin derivatives,CHEMONTID:0000352
FDJOLVPMNUYSCM-WZHZPDAFSA-L,kingdom,Organic compounds,CHEMONTID:0000000
FDJOLVPMNUYSCM-WZHZPDAFSA-L,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
FDJOLVPMNUYSCM-WZHZPDAFSA-L,class,Tetrapyrroles and derivatives,CHEMONTID:0001455
FDJOLVPMNUYSCM-WZHZPDAFSA-L,subclass,Corrinoids,CHEMONTID:0000353
FDJOLVPMNUYSCM-WZHZPDAFSA-L,level 5,Cobalamin derivatives,CHEMONTID:0000352
DQOCFCZRZOAIBN-IQFXPAJWSA-L,kingdom,Organic compounds,CHEMONTID:0000000
DQOCFCZRZOAIBN-IQFXPAJWSA-L,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
DQOCFCZRZOAIBN-IQFXPAJWSA-L,class,Tetrapyrroles and derivatives,CHEMONTID:0001455
DQOCFCZRZOAIBN-IQFXPAJWSA-L,subclass,Corrinoids,CHEMONTID:0000353
DQOCFCZRZOAIBN-IQFXPAJWSA-L,level 5,Cobalamin derivatives,CHEMONTID:0000352
ZFLASALABLFSNM-WYVZQNDMSA-L,kingdom,Organic compounds,CHEMONTID:0000000
ZFLASALABLFSNM-WYVZQNDMSA-L,superclass,Hydrocarbon derivatives,CHEMONTID:0004150
LJUQGASMPRMWIW-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
LJUQGASMPRMWIW-UHFFFAOYSA-N,superclass,Organoheterocyclic compounds,CHEMONTID:0000002
LJUQGASMPRMWIW-UHFFFAOYSA-N,class,Benzimidazoles,CHEMONTID:0000294
WTJKGGKOPKCXLL-VYOBOKEXSA-N,kingdom,Organic compounds,CHEMONTID:0000000
WTJKGGKOPKCXLL-VYOBOKEXSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
WTJKGGKOPKCXLL-VYOBOKEXSA-N,class,Glycerophospholipids,CHEMONTID:0000256
WTJKGGKOPKCXLL-VYOBOKEXSA-N,subclass,Glycerophosphocholines,CHEMONTID:0002213
WTJKGGKOPKCXLL-VYOBOKEXSA-N,level 5,Phosphatidylcholines,CHEMONTID:0001408
JQKOHRZNEOQNJE-DJEJVYNPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
JQKOHRZNEOQNJE-DJEJVYNPSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
JQKOHRZNEOQNJE-DJEJVYNPSA-N,class,Glycerophospholipids,CHEMONTID:0000256
JQKOHRZNEOQNJE-DJEJVYNPSA-N,subclass,Glycerophosphoethanolamines,CHEMONTID:0002215
JQKOHRZNEOQNJE-DJEJVYNPSA-N,level 5,Phosphatidylethanolamines,CHEMONTID:0001393
UCTLRSWJYQTBFZ-DDPQNLDTSA-N,kingdom,Organic compounds,CHEMONTID:0000000
UCTLRSWJYQTBFZ-DDPQNLDTSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
UCTLRSWJYQTBFZ-DDPQNLDTSA-N,class,Steroids and steroid derivatives,CHEMONTID:0000258
UCTLRSWJYQTBFZ-DDPQNLDTSA-N,subclass,Cholestane steroids,CHEMONTID:0003566
UCTLRSWJYQTBFZ-DDPQNLDTSA-N,level 5,Cholesterols and derivatives,CHEMONTID:0001469
GVJHHUAWPYXKBD-IEOSBIPESA-N,kingdom,Organic compounds,CHEMONTID:0000000
GVJHHUAWPYXKBD-IEOSBIPESA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
GVJHHUAWPYXKBD-IEOSBIPESA-N,class,Prenol lipids,CHEMONTID:0000259
GVJHHUAWPYXKBD-IEOSBIPESA-N,subclass,Quinone and hydroquinone lipids,CHEMONTID:0001534
GVJHHUAWPYXKBD-IEOSBIPESA-N,level 5,Vitamin E compounds,CHEMONTID:0001546
GVJHHUAWPYXKBD-IEOSBIPESA-N,level 6,Tocopherols,CHEMONTID:0000201
RZFHLOLGZPDCHJ-XZXLULOTSA-N,kingdom,Organic compounds,CHEMONTID:0000000
RZFHLOLGZPDCHJ-XZXLULOTSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
RZFHLOLGZPDCHJ-XZXLULOTSA-N,class,Prenol lipids,CHEMONTID:0000259
RZFHLOLGZPDCHJ-XZXLULOTSA-N,subclass,Quinone and hydroquinone lipids,CHEMONTID:0001534
RZFHLOLGZPDCHJ-XZXLULOTSA-N,level 5,Vitamin E compounds,CHEMONTID:0001546
RZFHLOLGZPDCHJ-XZXLULOTSA-N,level 6,Tocotrienols,CHEMONTID:0002092
YZXBAPSDXZZRGB-DOFZRALJSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YZXBAPSDXZZRGB-DOFZRALJSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
YZXBAPSDXZZRGB-DOFZRALJSA-N,class,Fatty Acyls,CHEMONTID:0003909
YZXBAPSDXZZRGB-DOFZRALJSA-N,subclass,Fatty acids and conjugates,CHEMONTID:0000262
YZXBAPSDXZZRGB-DOFZRALJSA-N,level 5,Long-chain fatty acids,CHEMONTID:0002949
VHTFHZGAMYUZEP-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
VHTFHZGAMYUZEP-UHFFFAOYSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
VHTFHZGAMYUZEP-UHFFFAOYSA-N,class,Organooxygen compounds,CHEMONTID:0000323
VHTFHZGAMYUZEP-UHFFFAOYSA-N,subclass,Carbonyl compounds,CHEMONTID:0001831
VHTFHZGAMYUZEP-UHFFFAOYSA-N,level 5,Aldehydes,CHEMONTID:0000124
VHTFHZGAMYUZEP-UHFFFAOYSA-N,level 6,Alpha-hydrogen aldehydes,CHEMONTID:0002434
OENHQHLEOONYIE-JLTXGRSLSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OENHQHLEOONYIE-JLTXGRSLSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
OENHQHLEOONYIE-JLTXGRSLSA-N,class,Prenol lipids,CHEMONTID:0000259
OENHQHLEOONYIE-JLTXGRSLSA-N,subclass,Tetraterpenoids,CHEMONTID:0001554
OENHQHLEOONYIE-JLTXGRSLSA-N,level 5,Carotenoids,CHEMONTID:0001277
OENHQHLEOONYIE-JLTXGRSLSA-N,level 6,Carotenes,CHEMONTID:0001411
MOQGCGNUWBPGTQ-UHFFFAOYSA-N,kingdom,Organic compounds,CHEMONTID:0000000
MOQGCGNUWBPGTQ-UHFFFAOYSA-N,superclass,Organic oxygen compounds,CHEMONTID:0004603
MOQGCGNUWBPGTQ-UHFFFAOYSA-N,class,Organic oxides,CHEMONTID:0003940
OPSSCPNCFKJCFR-ANKZSMJWSA-N,kingdom,Organic compounds,CHEMONTID:0000000
OPSSCPNCFKJCFR-ANKZSMJWSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
OPSSCPNCFKJCFR-ANKZSMJWSA-N,class,Prenol lipids,CHEMONTID:0000259
OPSSCPNCFKJCFR-ANKZSMJWSA-N,subclass,Sesquiterpenoids,CHEMONTID:0001550
HVYWMOMLDIMFJA-DPAQBDIFSA-N,kingdom,Organic compounds,CHEMONTID:0000000
HVYWMOMLDIMFJA-DPAQBDIFSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
HVYWMOMLDIMFJA-DPAQBDIFSA-N,class,Steroids and steroid derivatives,CHEMONTID:0000258
HVYWMOMLDIMFJA-DPAQBDIFSA-N,subclass,Cholestane steroids,CHEMONTID:0003566
HVYWMOMLDIMFJA-DPAQBDIFSA-N,level 5,Cholesterols and derivatives,CHEMONTID:0001469
ACTIUHUUMQJHFO-UPTCCGCDSA-N,kingdom,Organic compounds,CHEMONTID:0000000
ACTIUHUUMQJHFO-UPTCCGCDSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
ACTIUHUUMQJHFO-UPTCCGCDSA-N,class,Prenol lipids,CHEMONTID:0000259
ACTIUHUUMQJHFO-UPTCCGCDSA-N,subclass,Quinone and hydroquinone lipids,CHEMONTID:0001534
ACTIUHUUMQJHFO-UPTCCGCDSA-N,level 5,Prenylquinones,CHEMONTID:0002802
ACTIUHUUMQJHFO-UPTCCGCDSA-N,level 6,Ubiquinones,CHEMONTID:0001545
MBMBGCFOFBJSGT-KUBAVDMBSA-N,kingdom,Organic compounds,CHEMONTID:0000000
MBMBGCFOFBJSGT-KUBAVDMBSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
MBMBGCFOFBJSGT-KUBAVDMBSA-N,class,Fatty Acyls,CHEMONTID:0003909
MBMBGCFOFBJSGT-KUBAVDMBSA-N,subclass,Fatty acids and conjugates,CHEMONTID:0000262
MBMBGCFOFBJSGT-KUBAVDMBSA-N,level 5,Very long-chain fatty acids,CHEMONTID:0002950
JAZBEHYOTPTENJ-JLNKQSITSA-N,kingdom,Organic compounds,CHEMONTID:0000000
JAZBEHYOTPTENJ-JLNKQSITSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
JAZBEHYOTPTENJ-JLNKQSITSA-N,class,Fatty Acyls,CHEMONTID:0003909
JAZBEHYOTPTENJ-JLNKQSITSA-N,subclass,Fatty acids and conjugates,CHEMONTID:0000262
JAZBEHYOTPTENJ-JLNKQSITSA-N,level 5,Long-chain fatty acids,CHEMONTID:0002949
DNVPQKQSNYMLRS-APGDWVJJSA-N,kingdom,Organic compounds,CHEMONTID:0000000
DNVPQKQSNYMLRS-APGDWVJJSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
DNVPQKQSNYMLRS-APGDWVJJSA-N,class,Steroids and steroid derivatives,CHEMONTID:0000258
DNVPQKQSNYMLRS-APGDWVJJSA-N,subclass,Ergostane steroids,CHEMONTID:0003567
DNVPQKQSNYMLRS-APGDWVJJSA-N,level 5,Ergosterols and derivatives,CHEMONTID:0001403
NCYCYZXNIZJOKI-OVSJKPMPSA-N,kingdom,Organic compounds,CHEMONTID:0000000
NCYCYZXNIZJOKI-OVSJKPMPSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
NCYCYZXNIZJOKI-OVSJKPMPSA-N,class,Prenol lipids,CHEMONTID:0000259
NCYCYZXNIZJOKI-OVSJKPMPSA-N,subclass,Retinoids,CHEMONTID:0001606
SHGAZHPCJJPHSC-YCNIQYBTSA-N,kingdom,Organic compounds,CHEMONTID:0000000
SHGAZHPCJJPHSC-YCNIQYBTSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
SHGAZHPCJJPHSC-YCNIQYBTSA-N,class,Prenol lipids,CHEMONTID:0000259
SHGAZHPCJJPHSC-YCNIQYBTSA-N,subclass,Retinoids,CHEMONTID:0001606
YYGNTYWPHWGJRM-AAJYLUCBSA-N,kingdom,Organic compounds,CHEMONTID:0000000
YYGNTYWPHWGJRM-AAJYLUCBSA-N,superclass,Lipids and lipid-like molecules,CHEMONTID:0000012
YYGNTYWPHWGJRM-AAJYLUCBSA-N,class,Prenol lipids,CHEMONTID:0000259
YYGNTYWPHWGJRM-AAJYLUCBSA-N,subclass,Triterpenoids,CHEMONTID:0001553
